AK-310,973,286,0,Atwater Kent3,,FALSE
AK-311,883,284,0,Atwater Kent3,,FALSE
AK-309,1183,288,0,Atwater Kent3,,FALSE
AK-308,1277,288,0,Atwater Kent3,,FALSE
AK-307,1493,286,0,Atwater Kent3,,FALSE
AK-306,1573,288,0,Atwater Kent3,,FALSE
AK-305,1791,284,0,Atwater Kent3,,FALSE
AK-304,1869,286,0,Atwater Kent3,,FALSE
AK-303,2089,290,0,Atwater Kent3,,FALSE
AK-302,2173,288,0,Atwater Kent3,,FALSE
AK-301,2311,288,0,Atwater Kent3,,FALSE
node,2379,352,0,Atwater Kent3,,FALSE
AK-Stair Case Top Right,2393,284,0,Atwater Kent3,,TRUE
AK-313,2475,328,0,Atwater Kent3,,FALSE
AK-314,2431,666,0,Atwater Kent3,,FALSE
AK-315,2295,733,0,Atwater Kent3,,FALSE
AK-Third-Elevator,2409,861,0,Atwater Kent3,,TRUE
node,2237,863,0,Atwater Kent3,,FALSE
AK-317A,2183,749,0,Atwater Kent3,,FALSE
AK-317C,2123,623,0,Atwater Kent3,,FALSE
node,2121,741,0,Atwater Kent3,,FALSE
AK-316,2373,1180,0,Atwater Kent3,,FALSE
AK-327,2333,1276,0,Atwater Kent3,,FALSE
node,2349,1228,0,Atwater Kent3,,FALSE
node,2235,1222,0,Atwater Kent3,,FALSE
AK-Third-Right-Stairs,2693,1324,0,Atwater Kent3,,TRUE
AK-325,2897,1426,0,Atwater Kent3,,FALSE
AK-330,2931,1521,0,Atwater Kent3,,FALSE
AK-328,3025,1393,0,Atwater Kent3,,FALSE
node,3027,1227,0,Atwater Kent3,,FALSE
node,2967,1283,0,Atwater Kent3,,FALSE
node,2957,1415,0,Atwater Kent3,,FALSE
node,2967,1187,0,Atwater Kent3,,FALSE
AK-315 Bottom Door,2961,1227,0,Atwater Kent3,,FALSE
AK-326,1643,1285,0,Atwater Kent3,,FALSE
node,1649,1225,0,Atwater Kent3,,FALSE
AK-317B,1495,1183,0,Atwater Kent3,,FALSE
node,1493,1221,0,Atwater Kent3,,FALSE
AK-316,1195,1181,0,Atwater Kent3,,FALSE
node,1193,1225,0,Atwater Kent3,,FALSE
node,1041,1223,0,Atwater Kent3,,FALSE
node,881,1219,0,Atwater Kent3,,FALSE
AK-325,855,1271,0,Atwater Kent3,,FALSE
AK-320C Bottom Entrance,895,1171,0,Atwater Kent3,,FALSE
AK-321,270,1223,0,Atwater Kent3,,FALSE
node,316,1275,0,Atwater Kent3,,FALSE
AK-323,292,1427,0,Atwater Kent3,,FALSE
AK-322,246,1371,0,Atwater Kent3,,FALSE
AK-320 Bottom Entrance,320,1191,0,Atwater Kent3,,FALSE
AK-320C,916,701,0,Atwater Kent3,,FALSE
AK-320A,674,609,0,Atwater Kent3,,FALSE
AK-320,992,659,0,Atwater Kent3,,FALSE
node,890,416,0,Atwater Kent3,,FALSE
node,826,322,0,Atwater Kent3,,FALSE
node,882,332,0,Atwater Kent3,,FALSE
node,1054,360,0,Atwater Kent3,,FALSE
node,966,346,0,Atwater Kent3,,FALSE
node,1242,412,0,Atwater Kent3,,FALSE
node,1234,344,0,Atwater Kent3,,FALSE
node,1482,412,0,Atwater Kent3,,FALSE
node,1498,346,0,Atwater Kent3,,FALSE
node,1690,344,0,Atwater Kent3,,FALSE
node,1828,346,0,Atwater Kent3,,FALSE
node,2124,340,0,Atwater Kent3,,FALSE
node,2246,350,0,Atwater Kent3,,FALSE
node,2679,1420,0,Atwater Kent3,,FALSE
node,2243,751,0,Atwater Kent3,,FALSE
node,2413,723,0,Atwater Kent3,,FALSE
node,1052,663,0,Atwater Kent3,,FALSE
AK-320,360,1230,0,Atwater Kent3,,FALSE
node,282,1336,0,Atwater Kent3,,FALSE
AK-Third-Left-Stairs,338,1336,0,Atwater Kent3,,TRUE
node,2323,170,0,Atwater Kent3,,FALSE
AK-301A,2497,174,0,Atwater Kent3,,FALSE
AK-324,344,1401,0,Atwater Kent3,,FALSE
node,710,662,0,Atwater Kent3,,FALSE
